date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2019-12-10,-4.558453539125585,0.0,211.58645086470594,33.337455407032074,15.748417797125455,23.76834745672644,59.950275701441015
2019-12-11,-4.346946746808557,2.1406242419136774,215.41081574455794,35.478153499150466,17.263992274319655,25.629555077840106,62.97638458793318
2019-12-12,-2.5170120605019215,7.753843116766441,153.81690833360759,39.80508183553183,19.07281417425665,28.936105896159823,70.76475219284617
2019-12-13,-2.4591425327196244,6.133853254113869,105.57036544366275,41.44357727598127,18.212337159927493,28.47324651434214,76.92392038447525
2019-12-14,-5.193160225018348,9.600374305528984,160.3013897479606,50.561195753486835,24.47458530264429,35.572159996249475,90.8257216297728
2019-12-15,-11.310992224168452,0.04413309647410274,274.2419616628406,50.60532511003337,24.49069282643005,35.65665122696163,90.8568053624328
2019-12-16,-13.133916162707306,0.0,266.24129626747754,50.60532511003337,24.49069282643005,35.65665122696163,90.8568053624328
2019-12-17,-12.020947839577154,0.005061099284730199,295.1308959945148,50.61038621032262,24.49069282643005,35.65665122696163,90.87182497778336
2019-12-18,-8.1189374200518,0.0,296.0209938178193,50.61038621032262,24.49069282643005,35.65665122696163,90.87182497778336
2019-12-19,-6.666113196011296,0.0,277.6793974021726,50.61038621032262,24.49069282643005,35.65665122696163,90.87182497778336
2019-12-20,-5.87136632911879,0.05372094719287,270.7956221135305,50.664107157238085,24.49069282643005,35.68329332187703,91.00468647772355
2019-12-21,-3.3579912977217967,0.15253391738279215,281.96309199303863,50.81664107339775,24.49150980366554,35.752483240622304,91.38757518340185
2019-12-22,-0.40396695184344056,0.0,255.67718821047788,50.484282415997306,24.42471048014932,35.523418956989346,90.69447528305926
2019-12-23,-0.3857746326956445,0.0,235.61141869350817,49.967744693284,24.122775287790297,35.01887150829072,89.95769076814078
2019-12-24,0.08680394232661925,4.777598646070794,184.89939110403017,50.73803260664521,26.2578507141572,35.50464667805075,89.68700325138342
2019-12-25,-2.902639655390378,5.9709303299255305,123.51515980354013,52.36651583827673,26.877152483073225,36.19554159705374,93.2298275444466
2019-12-26,-6.440128585197313,0.18100101586895248,220.8520324542455,52.547514199427525,26.877152483073225,36.20971024693208,93.75284173302248
2019-12-27,-9.971099656758074,4.956169403241985,196.71738385146213,57.50360756281857,32.67413034912225,41.21880181902708,97.83993584056451
2019-12-28,-11.478412092608927,2.4788140204123508,172.74665488262215,59.98248072244917,34.476543876174176,43.65362560025111,101.01929606581419
2019-12-29,-13.719256819725237,0.21970089705642004,217.82047665878844,60.20217147397137,34.74168895155945,43.91860073202635,101.14971769291817
2019-12-30,-13.13310672326554,0.0,273.4081771391844,60.20217147397137,34.74168895155945,43.91860073202635,101.14971769291817
2019-12-31,-12.235884972964461,1.3781662375472128,276.01871595507265,61.58029855050328,35.83258720549208,45.24262114008048,102.86057491943902
2020-01-01,-6.642366827384797,9.346063592661109,171.6847987690773,60.04750850116839,31.504611022364237,44.22193469465394,103.53017223622426
2020-01-02,-5.421322381564956,1.8327203928041353,181.10132184618757,61.879317836428044,31.612520655391947,44.91753108097708,108.16806483526125
2020-01-03,-5.832733215036838,1.1026725964666522,202.52481987474386,62.98199586727409,31.655063927155023,45.30537793723211,111.01243546116497
2020-01-04,-4.882466599028474,0.0,283.9283875386981,62.98199586727409,31.655063927155023,45.30537793723211,111.01243546116497
2020-01-05,-6.104191819420285,1.104463127392103,266.7171010780443,64.08647199395918,31.682633635259332,45.822231399192795,113.74804746663179
2020-01-06,-6.847463231036924,0.3564209507246872,235.17166590074007,64.44288662366341,31.700746020320825,45.89141974219434,114.71919919642886
